,datetime,total_production_avg
4451,2021-07-05 11:00:00+00:00,16556.0
4452,2021-07-05 12:00:00+00:00,16384.0
4453,2021-07-05 13:00:00+00:00,16273.0
4454,2021-07-05 14:00:00+00:00,16265.0
4455,2021-07-05 15:00:00+00:00,16339.0
4456,2021-07-05 16:00:00+00:00,16188.0
4457,2021-07-05 17:00:00+00:00,16122.0
4458,2021-07-05 18:00:00+00:00,15977.0
4459,2021-07-05 19:00:00+00:00,15929.0
4460,2021-07-05 20:00:00+00:00,15651.0
4461,2021-07-05 21:00:00+00:00,15310.0
4462,2021-07-05 22:00:00+00:00,14744.0
4463,2021-07-05 23:00:00+00:00,14552.0
4464,2021-07-06 00:00:00+00:00,14263.0
4465,2021-07-06 01:00:00+00:00,14023.0
4466,2021-07-06 02:00:00+00:00,13919.0
4467,2021-07-06 03:00:00+00:00,14173.0
4468,2021-07-06 04:00:00+00:00,14419.0
4469,2021-07-06 05:00:00+00:00,14764.0
4470,2021-07-06 06:00:00+00:00,15073.0
4471,2021-07-06 07:00:00+00:00,15118.0
4472,2021-07-06 08:00:00+00:00,15296.0
4473,2021-07-06 09:00:00+00:00,15282.0
4474,2021-07-06 10:00:00+00:00,15421.0
4475,2021-07-06 11:00:00+00:00,15538.0
4476,2021-07-06 12:00:00+00:00,15550.0
4477,2021-07-06 13:00:00+00:00,15915.0
4478,2021-07-06 14:00:00+00:00,16091.0
4479,2021-07-06 15:00:00+00:00,16412.0
4480,2021-07-06 16:00:00+00:00,16288.0
4481,2021-07-06 17:00:00+00:00,16129.0
4482,2021-07-06 18:00:00+00:00,15897.0
4483,2021-07-06 19:00:00+00:00,15897.0
4484,2021-07-06 20:00:00+00:00,15898.0
4485,2021-07-06 21:00:00+00:00,15955.0
4486,2021-07-06 22:00:00+00:00,15751.0
4487,2021-07-06 23:00:00+00:00,15177.0
4488,2021-07-07 00:00:00+00:00,15006.0
4489,2021-07-07 01:00:00+00:00,14662.0
4490,2021-07-07 02:00:00+00:00,14543.0
4491,2021-07-07 03:00:00+00:00,14506.0
4492,2021-07-07 04:00:00+00:00,14454.0
4493,2021-07-07 05:00:00+00:00,14877.0
4494,2021-07-07 06:00:00+00:00,15217.0
4495,2021-07-07 07:00:00+00:00,15315.0
4496,2021-07-07 08:00:00+00:00,15223.0
4497,2021-07-07 09:00:00+00:00,15146.0
4498,2021-07-07 10:00:00+00:00,15047.0
4499,2021-07-07 11:00:00+00:00,15127.0
4500,2021-07-07 12:00:00+00:00,15159.0
4501,2021-07-07 13:00:00+00:00,15009.0
4502,2021-07-07 14:00:00+00:00,14963.0
4503,2021-07-07 15:00:00+00:00,14915.0
4504,2021-07-07 16:00:00+00:00,15064.0
4505,2021-07-07 17:00:00+00:00,15321.0
4506,2021-07-07 18:00:00+00:00,15451.0
4507,2021-07-07 19:00:00+00:00,15337.0
4508,2021-07-07 20:00:00+00:00,15530.0
4509,2021-07-07 21:00:00+00:00,15391.0
4510,2021-07-07 22:00:00+00:00,15293.0
4511,2021-07-07 23:00:00+00:00,14940.0
4512,2021-07-08 00:00:00+00:00,14721.0
4513,2021-07-08 01:00:00+00:00,14421.0
4514,2021-07-08 02:00:00+00:00,14367.0
4515,2021-07-08 03:00:00+00:00,15050.0
4516,2021-07-08 04:00:00+00:00,15657.0
4517,2021-07-08 05:00:00+00:00,15782.0
4518,2021-07-08 06:00:00+00:00,15912.0
4519,2021-07-08 07:00:00+00:00,15888.0
4520,2021-07-08 08:00:00+00:00,15903.0
4521,2021-07-08 09:00:00+00:00,16234.0
4522,2021-07-08 10:00:00+00:00,16263.0
4523,2021-07-08 11:00:00+00:00,16014.0
4524,2021-07-08 12:00:00+00:00,16045.0
4525,2021-07-08 13:00:00+00:00,15991.0
4526,2021-07-08 14:00:00+00:00,15910.0
4527,2021-07-08 15:00:00+00:00,15797.0
4528,2021-07-08 16:00:00+00:00,15530.0
4529,2021-07-08 17:00:00+00:00,15534.0
4530,2021-07-08 18:00:00+00:00,15386.0
4531,2021-07-08 19:00:00+00:00,15312.0
4532,2021-07-08 20:00:00+00:00,15058.0
4533,2021-07-08 21:00:00+00:00,14833.0
4534,2021-07-08 22:00:00+00:00,13230.0
4535,2021-07-08 23:00:00+00:00,13037.0
4536,2021-07-09 00:00:00+00:00,13053.0
4537,2021-07-09 01:00:00+00:00,13011.0
4538,2021-07-09 02:00:00+00:00,13019.0
4539,2021-07-09 03:00:00+00:00,13094.0
4540,2021-07-09 04:00:00+00:00,14333.0
4541,2021-07-09 05:00:00+00:00,14939.0
4542,2021-07-09 06:00:00+00:00,15463.0
4543,2021-07-09 07:00:00+00:00,15484.0
4544,2021-07-09 08:00:00+00:00,15598.0
4545,2021-07-09 09:00:00+00:00,15692.0
4546,2021-07-09 10:00:00+00:00,15670.0
4547,2021-07-09 11:00:00+00:00,15529.0
4548,2021-07-09 12:00:00+00:00,15596.0
4549,2021-07-09 13:00:00+00:00,15505.0
4550,2021-07-09 14:00:00+00:00,15644.0
4551,2021-07-09 15:00:00+00:00,15602.0
4552,2021-07-09 16:00:00+00:00,15479.0
4553,2021-07-09 17:00:00+00:00,15334.0
4554,2021-07-09 18:00:00+00:00,15100.0
4555,2021-07-09 19:00:00+00:00,14692.0
4556,2021-07-09 20:00:00+00:00,14549.0
4557,2021-07-09 21:00:00+00:00,14623.0
4558,2021-07-09 22:00:00+00:00,14065.0
4559,2021-07-09 23:00:00+00:00,13886.0
4560,2021-07-10 00:00:00+00:00,13745.0
4561,2021-07-10 01:00:00+00:00,13497.0
4562,2021-07-10 02:00:00+00:00,13485.0
4563,2021-07-10 03:00:00+00:00,13659.0
4564,2021-07-10 04:00:00+00:00,14008.0
4565,2021-07-10 05:00:00+00:00,14379.0
4566,2021-07-10 06:00:00+00:00,14653.0
4567,2021-07-10 07:00:00+00:00,14926.0
4568,2021-07-10 08:00:00+00:00,15030.0
4569,2021-07-10 09:00:00+00:00,15233.0
4570,2021-07-10 10:00:00+00:00,15421.0
4571,2021-07-10 11:00:00+00:00,15548.0
4572,2021-07-10 12:00:00+00:00,15806.0
4573,2021-07-10 13:00:00+00:00,16062.0
4574,2021-07-10 14:00:00+00:00,16271.0
4575,2021-07-10 15:00:00+00:00,16127.0
4576,2021-07-10 16:00:00+00:00,16023.0
4577,2021-07-10 17:00:00+00:00,15702.0
4578,2021-07-10 18:00:00+00:00,15529.0
4579,2021-07-10 19:00:00+00:00,15349.0
4580,2021-07-10 20:00:00+00:00,15179.0
4581,2021-07-10 21:00:00+00:00,14958.0
4582,2021-07-10 22:00:00+00:00,14245.0
4583,2021-07-10 23:00:00+00:00,14063.0
4584,2021-07-11 00:00:00+00:00,13739.0
4585,2021-07-11 01:00:00+00:00,13528.0
4586,2021-07-11 02:00:00+00:00,13395.0
4587,2021-07-11 03:00:00+00:00,13267.0
4588,2021-07-11 04:00:00+00:00,13537.0
4589,2021-07-11 05:00:00+00:00,13780.0
4590,2021-07-11 06:00:00+00:00,14060.0
4591,2021-07-11 07:00:00+00:00,14127.0
4592,2021-07-11 08:00:00+00:00,14264.0
4593,2021-07-11 09:00:00+00:00,14308.0
4594,2021-07-11 10:00:00+00:00,14374.0
4595,2021-07-11 11:00:00+00:00,14244.0
4596,2021-07-11 12:00:00+00:00,14428.0
4597,2021-07-11 13:00:00+00:00,14466.0
4598,2021-07-11 14:00:00+00:00,14578.0
4599,2021-07-11 15:00:00+00:00,14598.0
4600,2021-07-11 16:00:00+00:00,14727.0
4601,2021-07-11 17:00:00+00:00,14847.0
4602,2021-07-11 18:00:00+00:00,14467.0
4603,2021-07-11 19:00:00+00:00,14275.0
4604,2021-07-11 20:00:00+00:00,14348.0
4605,2021-07-11 21:00:00+00:00,14266.0
4606,2021-07-11 22:00:00+00:00,14357.0
4607,2021-07-11 23:00:00+00:00,14001.0
4608,2021-07-12 00:00:00+00:00,13789.0
4609,2021-07-12 01:00:00+00:00,13599.0
4610,2021-07-12 02:00:00+00:00,13761.0
4611,2021-07-12 03:00:00+00:00,14136.0
4612,2021-07-12 04:00:00+00:00,14975.0
4613,2021-07-12 05:00:00+00:00,15917.0
4614,2021-07-12 06:00:00+00:00,16292.0
4615,2021-07-12 07:00:00+00:00,16303.0
4616,2021-07-12 08:00:00+00:00,16274.0
4617,2021-07-12 09:00:00+00:00,16263.0
4618,2021-07-12 10:00:00+00:00,16267.0
4619,2021-07-12 11:00:00+00:00,16281.0
4620,2021-07-12 12:00:00+00:00,16194.0
4621,2021-07-12 13:00:00+00:00,16201.0
4622,2021-07-12 14:00:00+00:00,16254.0
4623,2021-07-12 15:00:00+00:00,16216.0
4624,2021-07-12 16:00:00+00:00,16144.0
4625,2021-07-12 17:00:00+00:00,16143.0
4626,2021-07-12 18:00:00+00:00,15961.0
4627,2021-07-12 19:00:00+00:00,15513.0
4628,2021-07-12 20:00:00+00:00,15185.0
4629,2021-07-12 21:00:00+00:00,14670.0
4630,2021-07-12 22:00:00+00:00,14096.0
4631,2021-07-12 23:00:00+00:00,13723.0
4632,2021-07-13 00:00:00+00:00,13665.0
4633,2021-07-13 01:00:00+00:00,13626.0
4634,2021-07-13 02:00:00+00:00,13493.0
4635,2021-07-13 03:00:00+00:00,13700.0
4636,2021-07-13 04:00:00+00:00,14527.0
4637,2021-07-13 05:00:00+00:00,15487.0
4638,2021-07-13 06:00:00+00:00,16044.0
4639,2021-07-13 07:00:00+00:00,16201.0
4640,2021-07-13 08:00:00+00:00,16356.0
4641,2021-07-13 09:00:00+00:00,16435.0
4642,2021-07-13 10:00:00+00:00,16480.0
4643,2021-07-13 11:00:00+00:00,16505.0
4644,2021-07-13 12:00:00+00:00,16427.0
4645,2021-07-13 13:00:00+00:00,16368.0
4646,2021-07-13 14:00:00+00:00,16406.0
4647,2021-07-13 15:00:00+00:00,16392.0
4648,2021-07-13 16:00:00+00:00,16323.0
4649,2021-07-13 17:00:00+00:00,16257.0
4650,2021-07-13 18:00:00+00:00,16018.0
4651,2021-07-13 19:00:00+00:00,15632.0
4652,2021-07-13 20:00:00+00:00,15335.0
4653,2021-07-13 21:00:00+00:00,14738.0
4654,2021-07-13 22:00:00+00:00,14297.0
4655,2021-07-13 23:00:00+00:00,13916.0
4656,2021-07-14 00:00:00+00:00,13629.0
4657,2021-07-14 01:00:00+00:00,13484.0
4658,2021-07-14 02:00:00+00:00,13439.0
4659,2021-07-14 03:00:00+00:00,13685.0
4660,2021-07-14 04:00:00+00:00,14602.0
4661,2021-07-14 05:00:00+00:00,15406.0
4662,2021-07-14 06:00:00+00:00,15572.0
4663,2021-07-14 07:00:00+00:00,15560.0
4664,2021-07-14 08:00:00+00:00,15612.0
4665,2021-07-14 09:00:00+00:00,15676.0
4666,2021-07-14 10:00:00+00:00,15678.0
4667,2021-07-14 11:00:00+00:00,15647.0
4668,2021-07-14 12:00:00+00:00,15574.0
4669,2021-07-14 13:00:00+00:00,15588.0
4670,2021-07-14 14:00:00+00:00,15580.0
4671,2021-07-14 15:00:00+00:00,15717.0
4672,2021-07-14 16:00:00+00:00,15620.0
4673,2021-07-14 17:00:00+00:00,15725.0
4674,2021-07-14 18:00:00+00:00,15703.0
4675,2021-07-14 19:00:00+00:00,15423.0
4676,2021-07-14 20:00:00+00:00,15345.0
4677,2021-07-14 21:00:00+00:00,15334.0
4678,2021-07-14 22:00:00+00:00,14868.0
4679,2021-07-14 23:00:00+00:00,14704.0
4680,2021-07-15 00:00:00+00:00,14310.0
4681,2021-07-15 01:00:00+00:00,14027.0
4682,2021-07-15 02:00:00+00:00,13929.0
4683,2021-07-15 03:00:00+00:00,14393.0
4684,2021-07-15 04:00:00+00:00,15255.0
4685,2021-07-15 05:00:00+00:00,15175.0
4686,2021-07-15 06:00:00+00:00,15463.0
4687,2021-07-15 07:00:00+00:00,15674.0
4688,2021-07-15 08:00:00+00:00,15593.0
4689,2021-07-15 09:00:00+00:00,15479.0
4690,2021-07-15 10:00:00+00:00,15482.0
4691,2021-07-15 11:00:00+00:00,15457.0
4692,2021-07-15 12:00:00+00:00,15335.0
4693,2021-07-15 13:00:00+00:00,15497.0
4694,2021-07-15 14:00:00+00:00,15559.0
4695,2021-07-15 15:00:00+00:00,15696.0
4696,2021-07-15 16:00:00+00:00,15543.0
4697,2021-07-15 17:00:00+00:00,15595.0
4698,2021-07-15 18:00:00+00:00,15403.0
4699,2021-07-15 19:00:00+00:00,15440.0
4700,2021-07-15 20:00:00+00:00,15420.0
4701,2021-07-15 21:00:00+00:00,15324.0
4702,2021-07-15 22:00:00+00:00,14784.0
4703,2021-07-15 23:00:00+00:00,14219.0
4704,2021-07-16 00:00:00+00:00,13956.0
4705,2021-07-16 01:00:00+00:00,13797.0
4706,2021-07-16 02:00:00+00:00,13730.0
4707,2021-07-16 03:00:00+00:00,14552.0
4708,2021-07-16 04:00:00+00:00,15667.0
4709,2021-07-16 05:00:00+00:00,16114.0
4710,2021-07-16 06:00:00+00:00,16336.0
4711,2021-07-16 07:00:00+00:00,16309.0
4712,2021-07-16 08:00:00+00:00,16485.0
4713,2021-07-16 09:00:00+00:00,16311.0
4714,2021-07-16 10:00:00+00:00,16086.0
4715,2021-07-16 11:00:00+00:00,15921.0
4716,2021-07-16 12:00:00+00:00,15752.0
4717,2021-07-16 13:00:00+00:00,15818.0
4718,2021-07-16 14:00:00+00:00,15815.0
4719,2021-07-16 15:00:00+00:00,15768.0
4720,2021-07-16 16:00:00+00:00,15797.0
4721,2021-07-16 17:00:00+00:00,15699.0
4722,2021-07-16 18:00:00+00:00,15510.0
4723,2021-07-16 19:00:00+00:00,15323.0
4724,2021-07-16 20:00:00+00:00,15129.0
4725,2021-07-16 21:00:00+00:00,14936.0
4726,2021-07-16 22:00:00+00:00,14586.0
4727,2021-07-16 23:00:00+00:00,14258.0
4728,2021-07-17 00:00:00+00:00,13924.0
4729,2021-07-17 01:00:00+00:00,13765.0
4730,2021-07-17 02:00:00+00:00,13890.0
4731,2021-07-17 03:00:00+00:00,13766.0
4732,2021-07-17 04:00:00+00:00,14094.0
4733,2021-07-17 05:00:00+00:00,14531.0
4734,2021-07-17 06:00:00+00:00,14931.0
4735,2021-07-17 07:00:00+00:00,15118.0
4736,2021-07-17 08:00:00+00:00,15375.0
4737,2021-07-17 09:00:00+00:00,15322.0
4738,2021-07-17 10:00:00+00:00,14762.0
4739,2021-07-17 11:00:00+00:00,13745.0
4740,2021-07-17 12:00:00+00:00,12750.0
4741,2021-07-17 13:00:00+00:00,12527.0
4742,2021-07-17 14:00:00+00:00,12917.0
4743,2021-07-17 15:00:00+00:00,14479.0
4744,2021-07-17 16:00:00+00:00,15592.0
4745,2021-07-17 17:00:00+00:00,15878.0
4746,2021-07-17 18:00:00+00:00,15779.0
4747,2021-07-17 19:00:00+00:00,15763.0
4748,2021-07-17 20:00:00+00:00,15800.0
4749,2021-07-17 21:00:00+00:00,15235.0
4750,2021-07-17 22:00:00+00:00,14555.0
4751,2021-07-17 23:00:00+00:00,13952.0
4752,2021-07-18 00:00:00+00:00,13997.0
4753,2021-07-18 01:00:00+00:00,13765.0
4754,2021-07-18 02:00:00+00:00,13499.0
4755,2021-07-18 03:00:00+00:00,13475.0
4756,2021-07-18 04:00:00+00:00,13494.0
4757,2021-07-18 05:00:00+00:00,13832.0
4758,2021-07-18 06:00:00+00:00,14345.0
4759,2021-07-18 07:00:00+00:00,14417.0
4760,2021-07-18 08:00:00+00:00,14013.0
4761,2021-07-18 09:00:00+00:00,13679.0
4762,2021-07-18 10:00:00+00:00,13612.0
4763,2021-07-18 11:00:00+00:00,13268.0
4764,2021-07-18 12:00:00+00:00,13332.0
4765,2021-07-18 13:00:00+00:00,13387.0
4766,2021-07-18 14:00:00+00:00,13565.0
4767,2021-07-18 15:00:00+00:00,14145.0
4768,2021-07-18 16:00:00+00:00,15933.0
4769,2021-07-18 17:00:00+00:00,16042.0
4770,2021-07-18 18:00:00+00:00,15937.0
4771,2021-07-18 19:00:00+00:00,15893.0
4772,2021-07-18 20:00:00+00:00,15595.0
4773,2021-07-18 21:00:00+00:00,15215.0
4774,2021-07-18 22:00:00+00:00,14653.0
4775,2021-07-18 23:00:00+00:00,14371.0
4776,2021-07-19 00:00:00+00:00,14228.0
4777,2021-07-19 01:00:00+00:00,14222.0
4778,2021-07-19 02:00:00+00:00,14495.0
4779,2021-07-19 03:00:00+00:00,14920.0
4780,2021-07-19 04:00:00+00:00,15243.0
4781,2021-07-19 05:00:00+00:00,15282.0
4782,2021-07-19 06:00:00+00:00,15190.0
4783,2021-07-19 07:00:00+00:00,15184.0
4784,2021-07-19 08:00:00+00:00,15233.0
4785,2021-07-19 09:00:00+00:00,15234.0
4786,2021-07-19 10:00:00+00:00,15324.0
4787,2021-07-19 11:00:00+00:00,15413.0
4788,2021-07-19 12:00:00+00:00,15478.0
4789,2021-07-19 13:00:00+00:00,15485.0
4790,2021-07-19 14:00:00+00:00,15672.0
4791,2021-07-19 15:00:00+00:00,15716.0
4792,2021-07-19 16:00:00+00:00,15621.0
4793,2021-07-19 17:00:00+00:00,15677.0
4794,2021-07-19 18:00:00+00:00,15568.0
4795,2021-07-19 19:00:00+00:00,15678.0
4796,2021-07-19 20:00:00+00:00,15834.0
4797,2021-07-19 21:00:00+00:00,15591.0
4798,2021-07-19 22:00:00+00:00,14389.0
4799,2021-07-19 23:00:00+00:00,13782.0
4800,2021-07-20 00:00:00+00:00,13715.0
4801,2021-07-20 01:00:00+00:00,13765.0
4802,2021-07-20 02:00:00+00:00,13736.0
4803,2021-07-20 03:00:00+00:00,14593.0
4804,2021-07-20 04:00:00+00:00,15605.0
4805,2021-07-20 05:00:00+00:00,15894.0
4806,2021-07-20 06:00:00+00:00,16007.0
4807,2021-07-20 07:00:00+00:00,16094.0
4808,2021-07-20 08:00:00+00:00,16174.0
4809,2021-07-20 09:00:00+00:00,16330.0
4810,2021-07-20 10:00:00+00:00,16196.0
4811,2021-07-20 11:00:00+00:00,16263.0
4812,2021-07-20 12:00:00+00:00,16272.0
4813,2021-07-20 13:00:00+00:00,16293.0
4814,2021-07-20 14:00:00+00:00,16161.0
4815,2021-07-20 15:00:00+00:00,16233.0
4816,2021-07-20 16:00:00+00:00,16044.0
4817,2021-07-20 17:00:00+00:00,16144.0
4818,2021-07-20 18:00:00+00:00,16065.0
4819,2021-07-20 19:00:00+00:00,15770.0
4820,2021-07-20 20:00:00+00:00,15685.0
4821,2021-07-20 21:00:00+00:00,15218.0
4822,2021-07-20 22:00:00+00:00,14368.0
4823,2021-07-20 23:00:00+00:00,13901.0
4824,2021-07-21 00:00:00+00:00,13750.0
4825,2021-07-21 01:00:00+00:00,13639.0
4826,2021-07-21 02:00:00+00:00,13661.0
4827,2021-07-21 03:00:00+00:00,14339.0
4828,2021-07-21 04:00:00+00:00,14891.0
4829,2021-07-21 05:00:00+00:00,15061.0
4830,2021-07-21 06:00:00+00:00,15132.0
4831,2021-07-21 07:00:00+00:00,15105.0
4832,2021-07-21 08:00:00+00:00,15131.0
4833,2021-07-21 09:00:00+00:00,14976.0
4834,2021-07-21 10:00:00+00:00,14955.0
4835,2021-07-21 11:00:00+00:00,15039.0
4836,2021-07-21 12:00:00+00:00,15064.0
4837,2021-07-21 13:00:00+00:00,15177.0
4838,2021-07-21 14:00:00+00:00,15236.0
4839,2021-07-21 15:00:00+00:00,15214.0
4840,2021-07-21 16:00:00+00:00,15017.0
4841,2021-07-21 17:00:00+00:00,14979.0
4842,2021-07-21 18:00:00+00:00,15030.0
4843,2021-07-21 19:00:00+00:00,14998.0
4844,2021-07-21 20:00:00+00:00,14865.0
4845,2021-07-21 21:00:00+00:00,14794.0
4846,2021-07-21 22:00:00+00:00,13479.0
4847,2021-07-21 23:00:00+00:00,13013.0
4848,2021-07-22 00:00:00+00:00,12918.0
4849,2021-07-22 01:00:00+00:00,12882.0
4850,2021-07-22 02:00:00+00:00,12962.0
4851,2021-07-22 03:00:00+00:00,13692.0
4852,2021-07-22 04:00:00+00:00,14707.0
4853,2021-07-22 05:00:00+00:00,14833.0
4854,2021-07-22 06:00:00+00:00,14923.0
4855,2021-07-22 07:00:00+00:00,15016.0
4856,2021-07-22 08:00:00+00:00,15103.0
4857,2021-07-22 09:00:00+00:00,15253.0
4858,2021-07-22 10:00:00+00:00,15435.0
4859,2021-07-22 11:00:00+00:00,15454.0
4860,2021-07-22 12:00:00+00:00,15398.0
4861,2021-07-22 13:00:00+00:00,15345.0
4862,2021-07-22 14:00:00+00:00,15414.0
4863,2021-07-22 15:00:00+00:00,15352.0
4864,2021-07-22 16:00:00+00:00,15359.0
4865,2021-07-22 17:00:00+00:00,15346.0
4866,2021-07-22 18:00:00+00:00,15238.0
4867,2021-07-22 19:00:00+00:00,15266.0
4868,2021-07-22 20:00:00+00:00,15200.0
4869,2021-07-22 21:00:00+00:00,14830.0
4870,2021-07-22 22:00:00+00:00,14536.0
4871,2021-07-22 23:00:00+00:00,13955.0
4872,2021-07-23 00:00:00+00:00,13776.0
4873,2021-07-23 01:00:00+00:00,13583.0
4874,2021-07-23 02:00:00+00:00,13496.0
4875,2021-07-23 03:00:00+00:00,14153.0
4876,2021-07-23 04:00:00+00:00,14939.0
4877,2021-07-23 05:00:00+00:00,15086.0
4878,2021-07-23 06:00:00+00:00,15126.0
4879,2021-07-23 07:00:00+00:00,15259.0
4880,2021-07-23 08:00:00+00:00,15298.0
4881,2021-07-23 09:00:00+00:00,15385.0
4882,2021-07-23 10:00:00+00:00,15353.0
4883,2021-07-23 11:00:00+00:00,15389.0
4884,2021-07-23 12:00:00+00:00,15298.0
4885,2021-07-23 13:00:00+00:00,15296.0
4886,2021-07-23 14:00:00+00:00,15308.0
4887,2021-07-23 15:00:00+00:00,15338.0
4888,2021-07-23 16:00:00+00:00,15345.0
4889,2021-07-23 17:00:00+00:00,15404.0
4890,2021-07-23 18:00:00+00:00,15416.0
4891,2021-07-23 19:00:00+00:00,15379.0
4892,2021-07-23 20:00:00+00:00,15179.0
4893,2021-07-23 21:00:00+00:00,15099.0
4894,2021-07-23 22:00:00+00:00,14703.0
4895,2021-07-23 23:00:00+00:00,14445.0
4896,2021-07-24 00:00:00+00:00,14174.0
4897,2021-07-24 01:00:00+00:00,13948.0
4898,2021-07-24 02:00:00+00:00,13665.0
4899,2021-07-24 03:00:00+00:00,13831.0
4900,2021-07-24 04:00:00+00:00,14112.0
4901,2021-07-24 05:00:00+00:00,14605.0
4902,2021-07-24 06:00:00+00:00,14962.0
4903,2021-07-24 07:00:00+00:00,15104.0
4904,2021-07-24 08:00:00+00:00,15275.0
4905,2021-07-24 09:00:00+00:00,15510.0
4906,2021-07-24 10:00:00+00:00,15515.0
4907,2021-07-24 11:00:00+00:00,15501.0
4908,2021-07-24 12:00:00+00:00,15469.0
4909,2021-07-24 13:00:00+00:00,15391.0
4910,2021-07-24 14:00:00+00:00,15545.0
4911,2021-07-24 15:00:00+00:00,15582.0
4912,2021-07-24 16:00:00+00:00,15625.0
4913,2021-07-24 17:00:00+00:00,15554.0
4914,2021-07-24 18:00:00+00:00,15385.0
4915,2021-07-24 19:00:00+00:00,15273.0
4916,2021-07-24 20:00:00+00:00,15294.0
4917,2021-07-24 21:00:00+00:00,15053.0
4918,2021-07-24 22:00:00+00:00,13846.0
4919,2021-07-24 23:00:00+00:00,13387.0
4920,2021-07-25 00:00:00+00:00,13180.0
4921,2021-07-25 01:00:00+00:00,13040.0
4922,2021-07-25 02:00:00+00:00,12816.0
4923,2021-07-25 03:00:00+00:00,13129.0
4924,2021-07-25 04:00:00+00:00,13356.0
4925,2021-07-25 05:00:00+00:00,13441.0
4926,2021-07-25 06:00:00+00:00,14123.0
4927,2021-07-25 07:00:00+00:00,14390.0
4928,2021-07-25 08:00:00+00:00,14386.0
4929,2021-07-25 09:00:00+00:00,14565.0
4930,2021-07-25 10:00:00+00:00,14474.0
4931,2021-07-25 11:00:00+00:00,14350.0
4932,2021-07-25 12:00:00+00:00,13948.0
4933,2021-07-25 13:00:00+00:00,14257.0
4934,2021-07-25 14:00:00+00:00,14802.0
4935,2021-07-25 15:00:00+00:00,15338.0
4936,2021-07-25 16:00:00+00:00,15695.0
4937,2021-07-25 17:00:00+00:00,15743.0
4938,2021-07-25 18:00:00+00:00,15776.0
4939,2021-07-25 19:00:00+00:00,15633.0
4940,2021-07-25 20:00:00+00:00,15473.0
4941,2021-07-25 21:00:00+00:00,15090.0
4942,2021-07-25 22:00:00+00:00,14443.0
4943,2021-07-25 23:00:00+00:00,13404.0
4944,2021-07-26 00:00:00+00:00,12906.0
4945,2021-07-26 01:00:00+00:00,12745.0
4946,2021-07-26 02:00:00+00:00,12884.0
4947,2021-07-26 03:00:00+00:00,13650.0
4948,2021-07-26 04:00:00+00:00,14306.0
4949,2021-07-26 05:00:00+00:00,15108.0
4950,2021-07-26 06:00:00+00:00,15322.0
4951,2021-07-26 07:00:00+00:00,15472.0
4952,2021-07-26 08:00:00+00:00,15512.0
4953,2021-07-26 09:00:00+00:00,15576.0
4954,2021-07-26 10:00:00+00:00,15611.0
4955,2021-07-26 11:00:00+00:00,15526.0
4956,2021-07-26 12:00:00+00:00,15494.0
4957,2021-07-26 13:00:00+00:00,15470.0
4958,2021-07-26 14:00:00+00:00,15358.0
4959,2021-07-26 15:00:00+00:00,15351.0
4960,2021-07-26 16:00:00+00:00,15298.0
4961,2021-07-26 17:00:00+00:00,15311.0
4962,2021-07-26 18:00:00+00:00,15432.0
4963,2021-07-26 19:00:00+00:00,15338.0
4964,2021-07-26 20:00:00+00:00,15257.0
4965,2021-07-26 21:00:00+00:00,14761.0
4966,2021-07-26 22:00:00+00:00,13946.0
4967,2021-07-26 23:00:00+00:00,13497.0
4968,2021-07-27 00:00:00+00:00,13378.0
4969,2021-07-27 01:00:00+00:00,13190.0
4970,2021-07-27 02:00:00+00:00,13222.0
4971,2021-07-27 03:00:00+00:00,13679.0
4972,2021-07-27 04:00:00+00:00,14350.0
4973,2021-07-27 05:00:00+00:00,14958.0
4974,2021-07-27 06:00:00+00:00,14771.0
4975,2021-07-27 07:00:00+00:00,14817.0
4976,2021-07-27 08:00:00+00:00,14848.0
4977,2021-07-27 09:00:00+00:00,14777.0
4978,2021-07-27 10:00:00+00:00,14826.0
4979,2021-07-27 11:00:00+00:00,14788.0
4980,2021-07-27 12:00:00+00:00,14866.0
4981,2021-07-27 13:00:00+00:00,14915.0
4982,2021-07-27 14:00:00+00:00,14836.0
4983,2021-07-27 15:00:00+00:00,14724.0
4984,2021-07-27 16:00:00+00:00,14652.0
4985,2021-07-27 17:00:00+00:00,14761.0
4986,2021-07-27 18:00:00+00:00,14573.0
4987,2021-07-27 19:00:00+00:00,14611.0
4988,2021-07-27 20:00:00+00:00,14701.0
4989,2021-07-27 21:00:00+00:00,14572.0
4990,2021-07-27 22:00:00+00:00,14051.0
4991,2021-07-27 23:00:00+00:00,13677.0
4992,2021-07-28 00:00:00+00:00,13528.0
4993,2021-07-28 01:00:00+00:00,13358.0
4994,2021-07-28 02:00:00+00:00,13172.0
4995,2021-07-28 03:00:00+00:00,13582.0
4996,2021-07-28 04:00:00+00:00,14035.0
4997,2021-07-28 05:00:00+00:00,14306.0
4998,2021-07-28 06:00:00+00:00,14512.0
4999,2021-07-28 07:00:00+00:00,14641.0
5000,2021-07-28 08:00:00+00:00,14558.0
5001,2021-07-28 09:00:00+00:00,14641.0
5002,2021-07-28 10:00:00+00:00,14570.0
5003,2021-07-28 11:00:00+00:00,14606.0
5004,2021-07-28 12:00:00+00:00,14661.0
5005,2021-07-28 13:00:00+00:00,14800.0
5006,2021-07-28 14:00:00+00:00,14667.0
5007,2021-07-28 15:00:00+00:00,14584.0
5008,2021-07-28 16:00:00+00:00,14482.0
5009,2021-07-28 17:00:00+00:00,14474.0
